SMILES,cSMILES,TTR binding activity,pred_0,pred_1,pred_2,pred_3,pred_4
CN(C=NC1=C(C)C=C(C)C=C1)C=NC2=C(C)C=C(C)C=C2,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,54.1,71.05186185992862,55.345717513404715,56.45439094266857,46.32344227367486,57.266133047171834
[NH4+].NC([O-])=O,NC(=O)[O-],14.7,0.4950515724206763,11.657169703420173,14.712440704533922,12.50704920538029,9.985305787727164
[NH4+].[S-]C#N,[S-]C#N,11.8,9.978012800242915,11.41241957902837,10.6889080361756,8.355151287655195,52.870107463870895
[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.2,95.76968227105466,101.79644523746902,106.26026346621869,82.987402697548,88.53060651025498
[NH4+].NS([O-])(=O)=O,NS(=O)(=O)[O-],26.1,42.85408465658096,23.832298640176973,24.420159218957714,22.721523883394507,30.348685455879725
S(O)(=O)(=O)C1=C(C=C(C=C1)C)C.N,Cc1ccc(S(=O)(=O)O)c(C)c1,25.0,25.61869340518998,17.9642431782659,25.480820294983616,24.821098472039317,29.76584620177811
CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,9.5,6.880394113693387,16.65506986432782,7.146919011358089,8.321466722514593,15.78389678379583
OC(CCCCCC)CC=CCCCCCCCC(OCCN(CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)=O,CCCCCCC(O)CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)CCOC(=O)CCCCCCCC=CCC(O)CCCCCC,60.8,,,,,
OC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(O)C=C3O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,103.0,112.16748291982815,98.24102501402102,102.99175962561344,99.48854536450528,104.18146514349694
CC(=O)OC1=C(C=CC=C1)C(O)=O,CC(=O)Oc1ccccc1C(=O)O,36.6,29.77853839561445,38.51840757365946,38.049233684535224,15.87956406983785,33.47532502171441
COC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,COC(=O)NS(=O)(=O)c1ccc(N)cc1,5.4,0.0139316923694901,6.995305623168717,34.2083646973359,10.737935993594485,12.064413899355985
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,15.4,14.9183483357459,3.6647944776976393,18.40056109405439,9.249438259611633,11.969039569485414
[Ca].[Ca+2].FC1=CC=C(C=2N(C(C(C)C)=C(C2C3=CC=CC=C3)C(=O)NC4=CC=CC=C4)CC[C@@H](O)C[C@@H](O)CC([O-])=O)C=C1.FC1=CC=C(C=2N(C(C(C)C)=C(C2C3=CC=CC=C3)C(=O)NC4=CC=CC=C4)CC[C@@H](O)C[C@@H](O)CC([O-])=O)C=C1,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],63.0,45.55656886918373,41.93964816391825,42.027171344926295,44.98064203933103,35.817174418653266
CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNc1nc(Cl)nc(NC(C)C)n1,6.9,17.870330493143616,24.1617038696722,15.938836271080682,17.53449761792417,23.313339336169754
[Na+].[O-]C(=O)C1=CC=C2N(CC3=NOC(=C3)C4=CC=C(Cl)S4)C(=NC2=C1)C(=O)NC5CCN(CC5)C6CC6,O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,46.2,45.03065942999899,59.73498427822418,49.174006811003814,40.818391952641896,34.970561397229645
COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,34.3,32.76923019774127,44.49919621224302,38.4019629349906,24.487110848642484,28.81317101925025
CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+]([O-])=O,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,86.8,90.04058479993084,72.55293489137736,47.817113920612044,84.78639353332792,77.05244428950017
[Cl-].CCNC1=CC=C(C(C2=CC=C(C=C2)N(CC)CC)=C3C=CC(C=C3)=[N+](CC)CC)C4=C1C=CC=C4,CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,110.3,104.40736435120158,101.38656692432612,112.5693292961866,90.59544830699944,24.6846650328342
CNC(=O)OC1=CC=CC2=C1OC(C)(C)O2,CNC(=O)Oc1cccc2c1OC(C)(C)O2,24.2,24.406939959341464,23.688232387771468,22.473738917014735,33.42868548992727,28.23982325263226
CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],37.5,85.15938029217291,60.583019312011515,37.33656190207425,64.46721682760648,62.64915037885343
IC1=C(C=CC=C1)C(=O)NC2=CC=CC=C2,O=C(Nc1ccccc1)c1ccccc1I,73.6,71.29726597446935,72.90159979312611,70.81426716571168,64.32028693924137,56.64707703630826
CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,40.4,38.1509942745573,35.57265556513879,40.93285229334944,5.387203825040767,33.26285038243761
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,21.5,31.976177827691714,47.109837699581874,25.082551051487883,23.12914578144554,34.958945076295414
ClC(Cl)C1=CC=CC=C1,ClC(Cl)c1ccccc1,12.4,10.466852492993233,9.390536278404486,36.00052717371303,7.772423280526543,14.66877416597707
CCOC(=O)C1=CC=C(N)C=C1,CCOC(=O)c1ccc(N)cc1,37.3,31.16493591048125,36.34906655928744,37.47424789403074,30.263531541960475,73.0652520946102
OC(=O)C1=CC=CC=C1,OC(=O)C1=CC=CC=C1,-17.1,-19.988959012525825,11.457639972585495,-14.348435396953134,-16.46408048972508,33.332579629749446
OC(C(=O)C1=CC=CC=C1)C2=CC=CC=C2,O=C(c1ccccc1)C(O)c1ccccc1,57.4,83.41182115297097,58.89975820589236,55.56649390191694,55.28430860988554,56.38257015390791
O=C(C1=CC=CC=C1)C2=CC=CC=C2,O=C(c1ccccc1)c1ccccc1,87.0,72.71926456089946,57.39947631683964,78.88643123468906,69.7787088354019,74.14697436076699
ClC(Cl)(Cl)C1=CC=CC=C1,ClC(Cl)(Cl)c1ccccc1,62.4,63.70972621340374,80.50345735368934,61.269334992408474,76.51417695296124,75.05937410384595
OC1=CC=C(C=C1)C(=O)OCC2=CC=CC=C2,O=C(OCc1ccccc1)c1ccc(O)cc1,103.2,102.37277567128248,88.85604026837106,122.54852887638975,106.6116899899928,91.41511019649708
CC(=O)OCC1=CC=CC=C1,CC(=O)OCc1ccccc1,11.8,7.519351658150082,20.95487753860358,13.47846386735063,12.167460137704097,14.679897467531003
OCC1=CC=CC=C1,OCc1ccccc1,43.3,39.42732030794293,8.899959937338295,43.714194141022844,44.09821071595893,39.86302500005936
O=C(OCC1=CC=CC=C1)C2=CC=CC=C2,O=C(OCc1ccccc1)c1ccccc1,88.2,72.96383604007505,51.911138072074024,82.58678530577981,78.092458007564,69.6451469445477
CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC2=CC=CC=C2,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,71.1,71.76703946269612,68.02672204288504,78.79050058313527,62.38767439239877,40.55476149058727
O=C(OCC1=CC=CC=C1)C=CC2=CC=CC=C2,O=C(C=Cc1ccccc1)OCc1ccccc1,75.4,69.81060843229426,46.1370844555901,77.08867493226924,70.37400480622443,74.06896399071023
[Cl-].[N+](CCCCCCCCCC)(CC1=CC=CC=C1)(C)C,CCCCCCCCCC[N+](C)(C)Cc1ccccc1,-8.5,29.546218246379468,-8.980140668172199,2.2555092689173213,-6.382323590563124,-7.318523409259034
CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1,CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,13.5,6.520780644136144,24.010203236182267,28.25587214427427,12.335002046386789,10.24048955955844
FC1=CC=C(CC2CCN(CCS(=O)C3=CC=C4NC(=O)OC4=C3)CC2)C=C1,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,-16.3,-25.076054124028,-9.211625995073751,6.709391783243527,-26.785534743673736,-8.953029530743194
CC1=C(C=CC=C1COC(=O)[C@@H]2[C@H](/C=C(\Cl)/C(F)(F)F)C2(C)C)C3=CC=CC=C3,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,54.8,58.10502836028097,54.631779870125,48.61066295759149,44.76916022803616,51.20096267068417
CC(C)OP(C)(=O)OC(C)C,CC(C)OP(C)(=O)OC(C)C,10.9,8.856035732573353,7.151245773402709,11.158109123179113,4.25627363715591,10.344946831404991
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,14.7,1.8891077725353487,10.097572021537331,13.41968075181077,8.883422831020033,6.031660501413755
CCCCC(CC)COC(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,32.4,24.50860475369692,52.040599302449415,42.66973452308811,30.494330206303957,32.00540217306756
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-0.4,6.710385955628098,12.70502525638922,15.302033416665637,11.349775482645432,1.7678890956731372
CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,96.0,98.56788443286493,101.62092453005437,118.94054882329864,91.20651266505551,86.2799151434464
CC(C)(C1=CC=C(OCC2CO2)C=C1)C3=CC=C(OCC4CO4)C=C3,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,31.9,21.387738762452003,44.22371075582197,30.4597970821826,13.012934762056851,22.51329283691968
OC1=CC=C(C=C1)C(C2=CC=C(O)C=C2)(C(F)(F)F)C(F)(F)F,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,100.7,95.50760527230403,80.89545662117808,90.04389950896874,89.69322863529406,90.32500145486385
CCC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,95.2,88.63482724674574,91.42455959017278,92.19059788672628,86.12052719749688,83.41569013468711
OB(O)O,OB(O)O,-4.8,,,,,
ClC1=CC=C(C=C1)C2=C(NC(=O)C3=C(Cl)N=CC=C3)C=CC=C2,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,29.3,55.167082964776306,38.25380236686891,30.098892942808135,26.904774096502347,32.21964476405469
CCC(C)N1C(=O)NC(C)=C(Br)C1=O,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,22.6,17.856454442445624,19.597976528974247,23.70193209925086,15.172324390035087,7.081422020932143
OC1=C(Br)C=C(C=C1Br)C#N,N#Cc1cc(Br)c(O)c(Br)c1,101.8,95.64521655814437,93.7734375453971,83.56126854741507,91.36345706294325,93.51080412610018
CS(=O)(=O)OCCCCOS(C)(=O)=O,CS(=O)(=O)OCCCCOS(C)(=O)=O,11.4,49.25524937990783,10.927048739485373,16.69035266195732,8.277209638143816,7.062701293180929
CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,39.2,40.23733280007306,36.80017844228302,41.31423057174084,32.33563826165905,34.07624446053763
CN1C(=O)N(C(=O)C=C1C(F)(F)F)C2=CC(C(=O)OC(C)(C)C(=O)OCC=C)=C(Cl)C=C2,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,40.9,28.584621281350596,36.49194244258666,59.76812008813298,36.79627130064464,34.78765888135975
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,10.1,8.271268957385306,7.7336617555276925,9.783406777115719,11.314368032993917,16.273655738256366
CCCCOC(=O)C=C,C=CC(=O)OCCCC,4.5,4.448816826449743,9.96520702597317,9.405419407426141,6.551171609652508,6.349290919578344
CCCCOC(=O)C1=CC=CC=C1,CCCCOC(=O)c1ccccc1,17.1,18.53350074970832,16.92014994614402,14.067352066230143,15.05231715520899,54.377093993009446
CCCCOCC1CO1,CCCCOCC1CO1,5.5,6.98638232443294,7.850089824713975,6.15459161115315,9.77540278621797,3.488589652896665
CCSC(=O)N(CC(C)C)CC(C)C,CCSC(=O)N(CC(C)C)CC(C)C,13.3,11.322053683663263,11.596129373572259,18.47811196913341,13.46327831235029,14.318939106779078
CCCCC1=CC=CC=C1,CCCCc1ccccc1,16.0,10.031104566458302,16.34487995605064,13.985443643021796,12.805678771305054,15.740383059350094
CCCCC1=CC2=C(C=CC=C2S(=O)(=O)[O-])C=C1.[Na+],CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,101.1,89.01262297436696,86.91553665613351,97.89495072932783,92.92437619162926,68.31724975832206
CCCCOC(=O)C1=CC=C(O)C=C1,CCCCOC(=O)c1ccc(O)cc1,100.1,80.4895538424163,77.44901095091092,82.59900089320956,85.35132834286536,89.07743909975804
CCCC=NO,CCCC=NO,7.1,4.065887878249558,5.898205262274542,4.7933775981907525,7.063829596258092,4.18873221519058
[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C3=C(C=C(C=C3C=C1)S([O-])(=O)=O)S([O-])(=O)=O,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(N=Nc3ccccc3)c(O)ccc2c1,108.8,104.8624377715253,100.30256800542367,109.52580012581006,103.02332612988745,105.09733192485662
[Na+].CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=CC=C(C=C3)S([O-])(=O)=O,CC1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccccc1,108.3,96.97570592078459,100.10708585626561,104.16825958667357,93.7967185304205,84.55015683895957
[Na+].[Na+].CC1=NN(C(=O)C1N=NC2=CC=C(C=C2)S([O-])(=O)=O)C3=CC(Cl)=C(C=C3Cl)S([O-])(=O)=O,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1N=Nc1ccc(S(=O)(=O)[O-])cc1,102.2,94.28667413485167,103.57118709589805,112.44252224108642,97.63706236069135,104.42575110196061
C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2n1,97.3,87.45812832985878,101.34908385149606,102.31169691679442,80.15956265245167,100.05182490249095
[Na+].CC1=NN(C(=O)C1/N=N/C2=CC=CC=C2)C3=CC(=CC=C3Cl)S([O-])(=O)=O,CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1/N=N/c1ccccc1,109.6,101.08795869881453,110.90851165854455,107.97825318744955,104.02734042979817,105.9820376450138
CC1=C(N)C=C(C=C1)[N+]([O-])=O,Cc1ccc([N+](=O)[O-])cc1N,80.8,75.70961860748208,55.75143596467099,78.4173761709056,73.96592749198179,71.7824981629213
S([O-])(=O)(=O)C=1C=C2C(=C(O)C1/N=N/C3=CC=C(/N=N/C4=CC=C(S([O-])(=O)=O)C=C4)C=C3)C=CC(NC(=O)C5=CC=CC=C5)=C2.[Na+].[Na+],O=C(Nc1ccc2c(O)c(/N=N/c3ccc(/N=N/c4ccc(S(=O)(=O)[O-])cc4)cc3)c(S(=O)(=O)[O-])cc2c1)c1ccccc1,103.4,100.16371579250021,111.93111825187363,106.73450070834758,105.24501715053385,186.49785098381318
COC1=CC(=CC=C1N)C2=CC(OC)=C(N)C=C2,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,102.9,98.8847267713527,99.75918906138656,104.38736333345935,103.30180317877145,102.91039811035802
Cl.Cl.COC1=CC(=CC=C1N)C2=CC=C(N)C(OC)=C2,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,110.4,98.8847267713527,99.75918906138656,104.38736333345935,103.30180317877145,102.91039811035802
CCCCCCCCCCCCCCCS(=O)(=O)OC1=CC=CC=C1,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,6.5,7.678601203915307,96.63377157628697,12.562920854465705,22.499568034396617,29.145443550098953
[Ca+2].[O-]C(=O)C(CCCCCC)(C)C.[O-]C(=O)C(CCCCCC)(C)C,CCCCCCC(C)(C)C(=O)[O-],53.3,22.11855279440397,50.713068698409174,23.947265855109947,9.288303170207984,36.73366801744322
CC1(C)C2CCC(C2)C1=C,C=C1C2CCC(C2)C1(C)C,6.9,4.3313333175174575,11.871102918792937,8.64016589242576,8.222429311011307,10.538142608827076
COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]2CC[C@H](CC2)C(O)=O)C(=O)OC3=CC4=C(CCC4)C=C3,COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,4.8,21.469398021340016,32.42650967299638,21.451992937753452,19.60505515619738,11.067317799886249
O=C1CCCCCN1,O=C1CCCCCN1,-0.2,0.33111087503306935,5.980515276525684,3.7651107671605835,3.8291885579498306,1.6647447246182652
O=C1N(SC(Cl)(Cl)Cl)C(=O)C2CC=CCC12,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,89.1,86.00381454562938,78.87775334638467,86.0540065111726,79.08692684576673,79.62244285704989
NC(=O)N1C2=CC=CC=C2C=CC3=C1C=CC=C3,NC(=O)N1c2ccccc2C=Cc2ccccc21,56.6,60.363798306674866,14.565225498614357,56.33532749789221,48.26898957582061,49.550895441237905
COC(=O)NC1=NC2=CC=CC=C2N1,COC(=O)Nc1nc2ccccc2[nH]1,-20.8,28.618656128700003,1.6683016110565942,-20.34414090992858,-23.326113119811186,-17.409766785663017
CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,67.5,66.9200300946552,49.42148273522615,66.13661815779304,57.48831903471623,51.82162426016639
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,CC1=C(C(=O)Nc2ccccc2)SCCO1,36.7,33.347243235331284,59.76477329724659,32.8985659976415,35.85021897003112,39.15844721700937
CS(O)(=O)=O.CC(C)C1=CC=C(C=C1S(C)(=O)=O)C(=O)N=C(N)N,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,11.8,5.574789188318721,13.620207741884547,9.93668727571573,15.233102318891733,11.517200016183157
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(N)(=O)=O)C(F)(F)F,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,56.9,55.4427415765755,51.28891502957639,25.103723015724093,55.66570937135101,47.51565807315068
CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,6.2,-4.151503734161861,19.85145045006589,5.905937577416244,11.688817984338208,42.21957314476913
NC1=C(Cl)C(=CC(Cl)=C1)C(O)=O,Nc1cc(Cl)cc(C(=O)O)c1Cl,93.9,85.89085241366351,86.03900823748543,92.5601100340775,96.05118011470232,85.52466126108617
CC1=CC=C(S(=O)(=O)[N-]Cl)C=C1.O.O.O.[Na+],Cc1ccc(S(=O)(=O)[N-]Cl)cc1,88.9,29.80661587101779,73.7356025679114,85.31358015983442,73.61850009026895,82.3503305517263
ClC1CC2C(C1Cl)C3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,62.6,49.585022967277986,38.849189373734326,51.73942246853419,-5.073847155801879,23.444656866939763
OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,69.6,68.70591807065622,66.27062646530747,73.69577690137928,74.43209504012428,89.06316923708629
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,89.6,51.68542654639343,89.2911022864127,91.1581014630685,85.93033376735369,82.65874715040833
NC1=C(Cl)C(=O)N(N=C1)C2=CC=CC=C2,Nc1cnn(-c2ccccc2)c(=O)c1Cl,63.9,58.07901221331017,52.12080387558413,62.321480963226044,60.50319906135336,57.19718775668968
ClC1=CC=C(C=C1)C(C(=O)C2C(=O)C3=C(C=CC=C3)C2=O)C4=CC=CC=C4,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,90.4,84.3534869712045,75.89323966276613,93.126612757944,76.61703130473718,79.02414926366227
CC(C)OC(=O)NC1=CC=CC(Cl)=C1,CC(C)OC(=O)Nc1cccc(Cl)c1,74.2,40.16771186923284,68.04031004325562,70.1333849147999,67.04973717395079,63.57458344364606
CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,102.8,102.47348459911717,102.83482645820263,100.76534690066745,95.98617485728202,97.78126931046465
CCOP(=O)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,99.4,92.51240061994952,89.38189965627281,97.0997715537959,78.44267633486702,88.88629790904884
COP(=S)(OC)OC1=NC(Cl)=C(Cl)C=C1Cl,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,99.6,99.39048283535874,101.63254785204752,95.12515855819387,96.07368242897402,94.82621160713339
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,99.7,99.75721882230103,87.5165559173081,102.94509917426043,96.81319809332201,87.38842671523867
OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C3=CC=CC=C3,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,94.7,95.77269949784572,96.8424311470634,90.7747355983811,80.99285979842415,88.08416408518141
NC1=CC2=C3N(CCC3=C1)C(=O)[C@H](NC(=O)C4=CC=CN=C4)N=C2C5=CC=CC=C5,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,40.1,35.57718057146347,35.65436087526007,27.466630866724493,34.46720420465239,39.41399426114182
CC(C)[C@]12CC[C@](C)(O1)[C@@H](C2)OCC3=C(C)C=CC=C3,Cc1ccccc1CO[C@@H]1C[C@@]2(C(C)C)CC[C@]1(C)O2,45.9,39.624111735999406,39.88199134997979,19.719111827300583,47.79355077187783,36.63248059713102
OC(=O)CC(O)(CC(O)=O)C(O)=O,OC(=O)CC(O)(CC(O)=O)C(O)=O,-10.7,-11.960253897318141,-0.4210617657332749,-11.115844673503869,-1.7086605776092436,-6.315185996324727
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,12.1,11.297100868884414,10.194995058361034,10.745108116538772,8.722151563649627,32.10935999358986
CC(CCO)CCC=C(C)C,CC(C)=CCCC(C)CCO,92.9,43.46918870345734,24.611668992513636,46.5916889083901,48.07713155796757,38.238543283987674
NC(=O)N(O)[C@H]1C[C@@H](OC2=CC=CC(OC3=CC=C(F)C=C3)=C2)C=C1,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,93.0,95.68630217184949,93.66197660062217,37.39497287370933,86.41068332037328,64.3981549480245
NC1=NC(Cl)=NC2=C1N=CN2[C@H]3C[C@H](O)[C@@H](CO)O3,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,6.3,6.777028124465493,4.960125583277082,6.1540589667910375,26.370235103955302,8.531075269226655
C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,57.3,50.6885923115638,59.27085284095085,61.982320899218,56.13319657472633,49.219584070872024
CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,42.1,38.88897088809702,49.55940114311788,48.73696605328611,39.47551164570464,38.55650016803668
OC(=O)C1=C(Cl)C=CC(Cl)=N1,O=C(O)c1nc(Cl)ccc1Cl,30.8,29.742378351410775,35.350181742897746,61.64952720861686,29.62336742379246,39.14271068175619
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Oc1ccc(Cl)cc1Cc1ccccc1,105.0,98.37462681491417,88.79397365295107,96.64407385179481,100.21352729547267,82.71024681007269
COC(=O)C(CC1=CN=CN1)N.Cl,COC(=O)C(N)Cc1cnc[nH]1,85.7,9.005735230838702,55.345364133680356,63.608535899849166,72.66451959074442,46.86433880428102
COC1=CC2=C(C(OC)=C1OC)C3=CC=C(OC)C(=O)C=C3[C@H](CC2)NC(C)=O,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,41.7,24.33692743150329,29.718428801032495,48.32627861464423,27.676288779405617,30.59198573220714
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,12.6,6.5084344138594705,8.306120540134465,10.119039717249356,10.284471444940312,4.410396866015495
CN1[C@@H](CCC1=O)C2=CN=CC=C2,CN1C(=O)CC[C@H]1c1cccnc1,4.8,7.906441616769403,2.7006131417584096,5.294018463431923,2.658963464932267,0.8029102205135197
O[C@@H]1[C@H](CC2=CC=CC(=C2)C(O)=O)COC3=C1C=C(OCC4=NC5=C(S4)C=CC(F)=C5)C=C3,O=C(O)c1cccc(C[C@@H]2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3[C@@H]2O)c1,64.6,74.79605176529257,86.83533965615194,64.97788852091654,57.78102966262036,65.75787388901801
CC(CC1=CC=C(OCC(O)=O)C=C1)NCC(O)C2=CSC(=N2)C(F)(F)F,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,22.3,30.0744478031088,20.88116908325204,95.40615538496051,10.861849858896353,29.64003038778685
